score	content	date	label	app	pred_label
1	내위치에서 거리순으로 보는방법 없어요?	2024-02-29	0	yanolja	0
1	전화절라 안받네 4일내내 고객센터 전화했는대 받지를 않냐 체크인되서 어플에서 취소도안되고 아 아놀자 이제 안쓸란다	2020-08-19	0	yanolja	0
1	적당히 하셨어야죠^^	2022-06-09	0	yanolja	1
1	전화 드럽게 안받네.. 10통넘게 30분 잡고있어도 연결안됨	2020-08-18	0	yanolja	0
1	2021.06.09 업뎃되고나서 쿠폰사용도안되고 예약하는것도 한눈에안들어와서 불편해지고 별로됬네요	2021-06-09	0	yanolja	0
2	잘사용하다 지우고 다시 설치 했는데 카톡 로그인도 안되고 네이버 로그인도 안되고 로그인이 안되니 쿠폰이고 뭐고 사용이 안되는데 쿠폰은 왜준다고 광고를 하시나요?	2023-07-23	0	yanolja	0
1	최저가 비교시 너무 비싸고 옵션상품 광고로 저가 검색되게 해서 예약예매해서 취소요청하니까 10분 지났다고 취소불가라네요	2021-09-18	0	yanolja	0
1	비밀번호를 바꿨는데 왜 적용이 안될까요? Pc에서는 잘 되는데 app에서는 적용이 안되네요 불편합니다	2021-08-25	0	yanolja	0
1	카카오페이할인 3천원 적혀만있고 되지도않네요 그럴거면 왜적어놨나요?	2020-08-02	0	yanolja	0
1	1점도 아까워요. 예약확정 받고 나서, 4일후에 취소되서 물어봤더니, 문자는 예약확정 예약대기나 똑같이 발송되니, 사용자가 상품 예약할때 예약 대기라고 쓰여있으니.. 잘 보면 된다며.. 문자 발송이 똑같아도 지금 다시 들어가보면 예약대기 보이죠..라고.... 사용자가 왜 외워야하나요.. 왜 헷갈리게 문자는 똑같이 예약 확정이라고 보내주나요..	2021-09-04	0	yanolja	0
1	제휴사가 비가새는 상태로 몇달을 손님을 받아도 그걸 알려줘도 제휴사에 아무말도 안합니다. 고객센터 답변은 초등학생도 1시간만 배우면 할 있는 담당부서에 연락하겠습니다. 이정도?? 비가새는 걸 사진으로 보여줘도 시쿤둥 미안하다는 말에 진심도 느껴지지않네요	2020-08-08	0	yanolja	0
1	환불규정에 문제가 많네요. 숙소에서 바퀴벌레가 나와서 바로 사장님에게 말해서 숙소 취소요청했습니다. 사장님은 자기쪽에서 취소가 안된다고 야놀자로 연락하라했고 고객센터로 연락했습니다. 확인 후 연락드린다는 말 뒤로 10분뒤 연락이 왔습니다. 규정이 있어 안된다고 하네요. 숙소사장님과 고객이 동의한 취소를 야놀자에서 안된다고 하다니 이해가 가지않네요. 결국 돈 날렸습니다;; 적절한 대응을 마련해주세요.	2022-04-16	0	yanolja	0
1	믿고거릅니다	2021-08-30	0	yanolja	0
1	한번이라도 고객센터 연결된사람 있나요?? 챗봇만 쓰라고하고 당장 환불해야하는데 지연된다고만 1시간째인데 어쩌라는거에요 아예 고객센터 전화문의란을 없애시던가요	2021-07-02	0	yanolja	0
1	서비스 불만족	2023-04-26	0	yanolja	0
3	다 좋은데 내 돈 쓰고 방 리뷰하는 걸 권리침해라고 막는 것 좀 없으면 좋겠습니다. 벽에 곰팡이 있고 에어컨 냄새나는 걸 난다고 했더니 권리침해	2024-08-03	0	yanolja	0
1	취소건으로 제가 통화연결이 안됬다는데, 따로 연락온게 없는데 연결이 어려웠다고하네요, 고객센터로 연락 달라는 문자 받고 오전부터 카톡,전화 연결대기중인데 안되네요, 이럴거면 연락 달라는 문자를 왜 보내셨는지 의문이네요. 그래서 어떻게 하자는건지도 모르겠구요 따로 문의 게시판이 있는것도 아니고 고객센터는 고작 카톡문의, 전화문의 두개면서 둘 다 연결이 어려우면 어떻게 처리하란건지 알려주시기 바랍니다.	2021-07-12	0	yanolja	0
1	고객센터 싸가지대박 묻는말에 대답안하고 시간끌기 제휴사 통화안된다고 거짓말하기 폰두개라 동시통화해서 연결시키니 그때서야 실토하고 제휴사때문에 취소안된다고 거짓말하다가 제휴사에 문의했던거 녹음해놨다고 하니까 그제서야실토 입만열면 거짓말에 고객기만하기 시간끌기 코로나시국에 열펄펄끓는데도 체온계사진만으로 취소가안된대서 그럼 확진판정받으면 추후 취소 되냐니까그것도 확답이 어렵다고.그냥 수수료받으면땡이니까 자체예외규정따위는 애초에 없고 어떻게든 시간끌어 수수료 받아먹는게 목표인 양아 기업	2020-05-17	0	yanolja	0
1	무조건적으로 ㅎ 업데이는 쫌	2022-08-02	0	yanolja	0
1	업체의 시간이 소중한가요? 고객의 시간이 소중한가요? 서비스 업종이면 그에 맞는 서비스 대응이 필요하다 생각됩니다. 저도 일하고 바쁜 시간 쪼개서 연락했으나 실패되었고 상담원 카톡으로 얘기하니 3분? 기다리시더니 오랫동안 말이 없어서 종료를 한다고 하네요? 저기요. 저는 상담을 위해서 하루 이상 기다리고 문의했거든요? 시간이 오래 걸리는 것도 아니고 글만 잘 읽어도 충분히 대답이 가능한 사항인데... 대처도 대답도 거기에 응대방식도 이건 고객응대가 아니라 호구 응대로 느껴집니다.	2021-05-27	0	yanolja	0
1	진짜 야놀자이제 이용안할렵니다 중복결제로 환불해달라는데 당일 안된다고 하고 결국사장님이랑 연락되서 취소해달라해서 취소되고 환불도 복잡하고 요즘코로나때매 환불이런거 될텐데 진짜이제 안이용해야겠네요 .... 좀 개선되야될부분이네요	2020-07-02	0	yanolja	0
1	숙소 문제로 환불받으려고 고객센터 문의했는데 계속 통화중이고 1대1 상담에 질문해도 2주동안 아무런 답이 안오고 있습니다. 예약하고 결재만 받으면 끝인 서비스 이용 안하겠습니다	2021-07-13	0	yanolja	0
1	별점 줄 생각 없는데 별점 주라고 계속 창떠서 1점	2021-01-08	0	yanolja	0
1	취소도 안되는 어플 쓰지마세요. 1주일뒤 호텔 예약하고 취소하려고하니까 취소가 안된다고하네요 다른 어플들은 다되는데 취소가 안되는게 말이 됩니까 다른호텔들 알아보는데 제목에 취소불가라고쓰여진 상품이있어서 쓰여진것만 취소가 안되는구나 했는데 환불규정보니까 취소불가라고 그냥 아예 각 상품마다 다 그렇게 해놧더라고요 그럴꺼면 왜 다른 상품 제목에 취소 불가라고 해났습니까 사람 헷갈리게 할꺼면 동일하게 하시든가요 상담원에한테 전화해보니 그거는 야놀자에서 하는게 아니라고하네요 그게 말이됩니까 야놀자가 관리를해야지 이용하는 사람 생각도 안하는앱 사용하지마세요 동네슈퍼도 환불이되는데 동네슈퍼만큼도 못하네요	2020-10-03	0	yanolja	0
3	편해요	2023-05-15	0	yanolja	1
1	로그아웃을... 숨겨놨어	2022-06-26	0	yanolja	0
1	알림이 너무 최악이라 별 1개 드려요 혁신적인 이미지 관리하시기 전에 서비스 좀 신경쓰시길	2022-07-24	0	yanolja	0
1	넷플릭스 호텔 예약했는데 티비가 고장난방 줌 토요일저녁이라 다른 방 없다고 함ㄷㄷㄷ 고객센터에 문의했는데 할인받은 방이라 넷플릭스안되도 환불안된다고함ㄷㄷ 너무어이없고 후기 올리니깐 바로 차단먹음 고객의 권리만큼 제휴사의 권리도 중요하다 ... 이러면서 노답	2020-07-12	0	yanolja	0
3	잘 사용해왔는데 갑자기 안켜져요	2020-04-28	0	yanolja	0
1	어플 전혀 안들어갔는데 갑자기 요청한 인증번호라면서 카톡이 왔습니다... 왜그런거죠???	2021-04-04	0	yanolja	0
3	기모띠	2020-11-26	0	yanolja	0
3	다 좋은데 쿠폰..	2022-03-04	0	yanolja	1
1	금연호텔,흡연호텔 나눠져서 써 있는게 신기하고 믿음직 해서 이용했는데,전부 허위정보 ,금연객실이라고 들어가서 담배냄새 난다고 야놀자측에 연락해도, 무책임하게 현장에서 일어나는 일은 책임 질 수 있는 일이 없다고 함. 그럼 중개자가 책임을 져야지 누가 책임을 지는지? 무책임한 어플 빨리 없어졌으면 좋겠다. 진심으로	2023-04-30	0	yanolja	0
1	서비스 개선 필요	2022-06-11	0	yanolja	0
1	보상이 확실한 야놀자!	2023-08-02	0	yanolja	1
1	앱이 다운이 않되는데..나만 그런가요..??	2021-05-28	0	yanolja	0
3	결재 시에 인원추가요금 꼭 확인하시길 바랍니다. 3명으로 검색해도 2인실에 3인 들어갈수 있으면 검색이 되기때문에 결재자체가 2인실기준으로 되고 숙소 도착하면 추가인원에 대한 요금을 요청할 수 있습니다.	2023-10-28	0	yanolja	0
1	토스할인도 안되고 고객센터 연결도 안되고 걍 아무것도 되는게없는ㅋㅋㅋㅋㅋ 대체 뭘 어쩌라구요 오전 10시 초기화라길래 오전 9시50분에 알람맞춰놓고 딱 10시에 결제해봐도 할인되지는 않고 ㅋㅋㅋ 그럴거면 써놓지를 말던가 그냥 예약취소하고 딴데서 할랍니다~	2021-07-13	0	yanolja	0
1	장난하세요? 고객센터 응대 시간이 09~익일03시로 돼있던데 몇번을 해도 안받으면 앱에 취소관련 처리라도 제대로 되어있던가 다른방법이 마련되어있어야지 안받는 고객센터 방법만 있음 어떡합니까 앱 평가 답변에는 비가 많이 와서 상담량이 많고 어쩌구 이러던데 비그친지가 언젠데 고객센터가 몇번을 전화해도 안받나요? 카카오톡도 안읽고..상담원 수 를 늘리시던가 고객 응대하기 싫으신거 같은데 그럼 앱 접으세요	2020-08-18	0	yanolja	0
1	이용시 편리함은있으나 예약취소후 환불받는데까지 너무시간이 오래걸리네요 ㅡㅡ	2021-03-19	0	yanolja	0
1	퉤?	2022-08-03	0	yanolja	0
1	만실인데 예약 받아놓고 일주일 넘게 지나서는 일방적으로 취소됐다고 통지만 하고 아무런 고객응대도 안되네요. 정말 실망입니다.	2022-10-12	0	yanolja	0
1	태풍 때문에 비행기가 결항되는 바람에 안그래도 기분나쁜데 3일차 숙소니까 결항 취소 사유 적용 못한다 알아서 비행기든 배든 타고 와서 자라 우리는 정책 때문에 100프로 환불 못해준다라고 배째라는 식으로 나오는 정책도 웃기고 불친절한 상담사도 그렇고 두번 다시 이용 못하겠네요	2023-08-15	0	yanolja	0
1	최악입니다. 예약하고 20분만에 취소하려는데, 10분만 넘어도 취소 불가능하고 환불 불가하다네요. 호텔에 직접 합의 했는데 내부 규정이라면서 안된다고 직원교육 하시는데, 그건위법이잖아요ㅋㅋ 직원 안내를 이렇게 하게 하도록 교육하시면 안되죠. 진짜 어이가 없어서ㅋㅋㅋ 어떻게든 돈 빼먹고 안된다 우길 생각부터 하는 기업이란 느낌을 받았고, 만족도 최악입니다.	2023-04-17	0	yanolja	0
1	다운도안됨쓰레기	2022-02-28	0	yanolja	0
1	시끄러운 TV 광고좀 줄여 주세요 너무 비호감에 소음이 너무 심해서 체널을 자꾸 귀찮게 돌려야 합니다	2022-08-03	0	yanolja	0
1	예약내역 삭제도 진짜 번거롭거 어려운데 포인트내역은 삭제안해줌 ㅋㅋㅋㅋㅋㅋ 참내... 탁상행정이이런거지.... 머리좀 쓰세요....	2021-06-21	0	yanolja	0
1	강호동 광고 때문에 앱삭제했다 정말 광고 더럽네 듣기싫어	2022-07-12	0	yanolja	0
1	야놀자 . 다른사이트보다 비싸요, 최저가라 하는데 믿고 예약했다 , 12% 비싸게 예약 기분 상했네요~~ 믿고 예약한 내가 바보죠~~ ㅠㅠ 꼭! 다른 사이트 확인 하고 예약하시고 기분 상하지 마세요~~	2021-07-28	0	yanolja	0
1	일때문에 출장이 잦은대 정말쓰레기어플... 예약하고 입실하러가니 모텔은바로취소했다고하는데 정작 야놀자는 취소사실을 알리지도안고 입실시간다되서 취소댄걸알고 전화하니 매크로답변 죄송합니다 끝..ㅋㅋ 근데 문제는 한두번도아니고 전화연결도힘들고 그날 버린 택시비랑 급하게 다시 방잡느라 고생하고 눈탱이맞은걸 생각하면...이거쓰지 마세요 말도없이 취소대고 알려주지도안습니다 괜히 헛걸음 하지마세요 쿠폰만쓰면 취소시키는듯...쓰레기어플 별하나도아까움 여기어때쓰세요 고객센터전화해바야 혈압만오름 그리고 다 똑같은 매크로답변달거면 걍 꺼지세요	2020-09-24	0	yanolja	0
1	그동안 숙소 예약하는데 잘 써오다가 예약취소 관련하여 상담사연결 해보고 그냥 어플 지웠습니다..... 오후 1시부터 전화랑 카톡으로 예약취소 문의 할려고 했는데 밤 9시50분에 카톡으로 답장오는거 보고 아니다 싶었습니다...	2020-12-24	0	yanolja	0
1	무서워서 어디 어플 쓰겠나... 지들 귀책사유를 모르고 남탓만 처 하고있으니 귀책이 나와도 또 저럴거아니야... 자신들 잘못은 없다는식으로...	2024-10-20	0	yanolja	0
1	서비스가 너무 엉망이고 고객센터도 연결되는데 최소 20~30분 걸립니다. 그리고 그 날 입실 전 취소 안되는 건 정말 이해안됩니다. 호텔측에서도 이해안간다고 하던데.	2021-06-28	0	yanolja	0
1	절대 예약실수하지마세요 ㅋㅋ 어이없는 꼴 당합니다	2021-11-12	0	yanolja	0
1	3초면 끝날 매출처리 취소를 며칠이나 걸린다는 막장 일처리	2021-08-23	0	yanolja	0
1	기차 예매랑 티켓 같이 구매할려고 했는데 버스나 숙소 아니면 이제 안풀어주네	2023-04-30	0	yanolja	0
1	유류비 35원이 보상인 어플은 안쓰겠습니다.	2023-08-01	0	yanolja	0
3	인증번호요청한적도 없고 해당 앱을 쓴적도없는데 인증번호가 옵니다 어디다문의해요?	2020-05-25	0	yanolja	0
1	포인트적립도 잘안해주고 고객의 입장보다는 판매자측 호텔주 입장에서만 생각을 많이 하시네요? 리뷰써도 리뷰를 판매자측에서 관리 삭제할수 있고 불편사유에 대해서 써도 개선할수있는 부분을 수용하고 관리해야되는거 아닌가요?	2022-09-02	0	yanolja	0
1	강제취소 시키는 쓰레기 업체 성수기때 돈을 더 내라고 기껏 예약했던 숙소를 강제취소 시키고 고객센터에 따지니까 2천포인트로 보상해주겠다고함 ㅋㅋㅋ 여기어때쓰는게 훨씬나음 소비자를 개돼지로 알고있는 쓰레기임	2023-11-06	0	yanolja	0
1	예약 취소 정책이 화남	2021-07-01	0	yanolja	0
1	운영이 쓰레기임 강제로 환불한다고 했으면 뭔가 혜택이 있어야 하는데 믿고 쓴 휴가만 날리고 시간날리고 더러워서 안씀	2022-02-03	0	yanolja	0
1	최선을 다해 주신 덕분에 공유 버튼은 겨우 생겼네요 근데 왜 주소복사를 눌러도 클립보드에 저장이 안되죠?? 클립보드도 모르시는 분들만 계시나요?? 덕분에 숙소에 직접 연락해서 겨우 찾았네요	2020-02-13	0	yanolja	0
1	자꾸 리뷰하래 귀찮게	2022-10-16	0	yanolja	0
1	전세사기 다들 아시죠? 중개사는 책임 없고 수수료만 가저가는 시스템이요 그대로입니다. 그냥 중계만 해주고 문제생기니 나몰라라 ㅋㅋ 객실내 방충망이 없어 호텔에 문의하니 방충망보수공사중이라 없다? 그래서 환불해달라하니 그건안된다 모기약 뿌려라 하길래 어쩔수없이 그날은 묵고 담날 야놀자에 문의하니 이미 입실했고 하루묵엇으니 자기들도 뭐 아무책임없고 호텔에직접 연락해서 해결하라 이런식으로 떠넘기거라고요 진짜 최악의 어플이네요 전세사기랑 뭐가다릅니까 중개만하고 수수료만 받아가고 ㅋㅋ	2024-10-28	0	yanolja	0
1	예약내역을 볼라고 드가면ㅋㅋㅋㅋ 결제정보만 보이고 예약내역은 왜 희미하게 써놨냐 아니 얼마 나갔는지도 중요하겠는데 내가 언제 어디서 묵었는지 볼라믄 노안오겠다 이용완료라고 희미하게 처리한건 알겄는데 그럼 색을 다르게 하던가 예약내역 옆에 떡하니 이용완료라 해놓고 읽지도 못하게 만들어놓으면 비용증빙은 어케하냐 굵은글씨인 이용하기도전에것 니같으면 아 썻겠지 하고 증빙처리 해줄거냐 하아니 출장증빙하다 혈압터지네 진짜	2023-06-13	0	yanolja	0
1	분명 일주일 뒤 날짜를 누르고 들어가서 예약햇는데 오늘날짜로 예약되잇는건지;; 좀 화나네 아	2021-07-12	0	yanolja	0
1	여기는 갈수록 배짱 영업이네요 대실예약하고 1시간이 지났는데 숙박예약이 생기니 지멋대로 취소해 버리겠다네요 동의 안한다니깐 그럼 이용을 못한다?ㅋㅋㅋ 장난 치는것도 아니고 최소한 보상이라도 해야지 보상도 없이 이따구로 영업하면 여긴 이용못하죠 10년간 썼는데 이젠 이용 안하렵니다 ㅅㄱ	2022-07-12	0	yanolja	0
3	굿	2020-03-24	0	yanolja	1
3	사용이 어렵다.감사	2023-10-29	0	yanolja	0
1	너무 느림 서버관리 안함	2020-01-31	0	yanolja	0
1	예약취소 앱으로 안되서 전화하니 겁나 안 받음. 인터넷 보니 고질적인 문제 같던데 아직도 고쳐지질 않네요? 이러니 사람들이 다 갈아타지	2020-08-24	0	yanolja	0
2	럭키드로우 배너는 요란하게 해놓고 100원 100원 당첨 ㅋㅋㅋ 장난하나 약올리는 이벤트임? 내일도 100원으로 마무리하면 볼만하겠네	2022-02-24	0	yanolja	0
1	이미 종료된 '몰카안심존' 서비스를 계속 시행 중인 것처럼 광고해온 여가 서비스 플랫폼 기업 '야놀자'가 공정거래위원회의 제재를 받았다. 23일 공정위에 따르면 야놀자는 최근 표시ㆍ광고 공정화법 위반으로 공정위로부터 '심사관 전결 경고'를 받은 것으로 밝혀졌다. 심사관 전결 경고란 사건을 조사하는 심사관 단계에서 경고처분을 내리는 것이다. 야놀자는 지난해 8월 말까지 포털 사이트에서 회사 이름을 검색하면 '몰카안심존' 서비스와 관련한 광고가 포함된 페이지가 나타나도록 했다. 하지만 이 서비스는 2016년 12월에 종료됐으나 야놀자는 이 서비스를 계속 광고한 것이다. 어떻게 믿고 씁니까	2021-08-23	0	yanolja	0
1	다시는 안쓴다	2023-01-31	0	yanolja	0
1	인증번호를 보내줘야 가입을 하든지 떡을치든지 뭘하지 뭐하냐?	2020-08-15	0	yanolja	0
1	어떻게 전부 별 1개짜리 어플이 아직도 4점대를 유지하냐?? 곧 망할거 같은데..	2022-03-22	0	yanolja	0
1	상담원연결도안돼고카카오톡상담도안오고예약취소할라했는대하지도못하네요ㅠ	2020-11-17	0	yanolja	0
1	35원 야놀자 말고 여기어때?	2023-08-03	0	yanolja	0
1	이거 왜 자꾸 예약하고 예약된 거 확인하려고 보면 앱이 멈추나요?? 예약 제대로 됐는지도 확인 못하는 건 좀 아닌 거 같은데;;	2021-09-09	0	yanolja	0
1	한달전에 예약 했지만 방문당일 취소되는 어플	2021-09-04	0	yanolja	0
3	이용하기좋아요	2020-09-12	0	yanolja	1
1	야놀자해 TV 광고 짜증나요	2022-08-01	0	yanolja	0
1	고객센터는 폼입니까?6월3일에 결제하고 더 싸게 예매해서 6월4일에 예약취소 요청했는데 아직도 취소요청중이고 취소언제되는지 문의넣으니까 '상담이 지연되고있습니다(무지울음이모티콘)' 이게 말이됩니까? 진짜 야놀자 앱은 더이상 쓰기 싫을정도네여 취소건만 해결되면 다시는 야놀자 안쓸생각입니다 (역대 고객응대 최악)	2022-06-07	0	yanolja	0
1	앱관리도 안하고...그러니깐 여기어때보다 못하다는 소리듣지 ㅉㅉ...평점주는것도 아깝다	2022-02-06	0	yanolja	0
1	고속버스예매하였다가 차표확인안되어 홍역을 치루었네요 두번다시 야놀자이용하지 않을ㅈ거예요	2023-05-14	0	yanolja	0
1	진짜 이해가안가는게 체크인 3시간전인데 왜 환불이 안되는건가요? 전액은아니더라도 일부는 해줘되는거아닙니까? 사람이 일정이 바뀔수도있는거고 계획대로 안되는게 인생인데 너무열받아서 리뷰처음적어봅니다. 규정얘기만하시는데 소비자들이 이렇게불편한데 그럼 규정을바꿔야하는거 아닌가요?!	2021-06-16	0	yanolja	0
1	35원 환불ㅋㅋㅋ	2023-08-08	0	yanolja	0
1	지들이 오류 쳐걸려서 결제 두번 시켜놓고 한번취소하니까 아예싹다 취소네요 예약된것도 없고 돈이 아까운건 문제가 아니라 느그들 인성이 문제에요^^ 상담원 연결 하니까 결제사가 문제라는데 느그들이 문제에요 ^^인성 쳐빻은넘들아 그냥 사기당한셈 치고 넘어가는데 이런식으로 남에돈 삥뜯지마세요 보기 안좋습니다... 후기 보니 한두번도 아닌것같은데 정직하게 사세요	2022-05-19	0	yanolja	0
1	정말 쓰레기같은 플레폼이네요 자기들이 확인안해서 모텔 시간 못봐놓고 예약했더니 그시간까지 안한다고 예약하고 30분있다가 전화와서는 그소리하는데 이미 우린 예약한곳 도착했는데 그럼 뭐 어쩌라는건지? 그러곤 하는 이야기가 자기네는 중계플래폼이라 책임이없다? 그럼 나는 당신들 어플믿고 예약을한건데 누구한테 이야기하지? 그럴꺼면 무료봉사라 생각하고 아무대도 수수료를 받지를말든가? 아주 멋진대처에 별점따윈주고싶진않지만 최소가 1이니 줍니다 굿굿	2022-10-01	0	yanolja	0
1	페이백 준다고 이벤트 참여하라고 개인정보 팔아먹는데 필요한 부분은 대문짝만하게 써놓고 밑에 유의사항은 안보이게 어두운 글씨로 광고배너 한참밑에 달아놓고 첫구매에 마케팅 동의까지 받아놓고 페이백은 안해주네요 ~ 발악을 하네요 아주 ^^ 소비자가 호구인가요? 유의사항 일부러 안보이게 폰트색 처리해놓은거 알아요 소비자 착각하라고 ^^ 탈퇴과정은 또 더럽게 귀찮게 만들어서 사용자 개인정보는 팔아먹고 돈은 아끼려는 수작 . 진짜 기분 더럽네요 다시는 이 앱, 이 기업 서비스 사용 안합니다	2021-01-13	0	yanolja	0
1	예약하고 30분도 안됐는데 취소는 안되고 고객센터 연결도 어렵고 맘에 안들지만 그냥 이용했는데 거짓말이나 욕설 하나 쓰지 않은 후기가 단점을 적었을 뿐인데 차단당했습니다. 즐겁게 여행하러 갔다가 기분은 망치고 아직도 고객센터는 연결도 안되고요. 정말 별로입니다	2021-07-23	0	yanolja	0
1	결제 바뀐 다음부터는 검색용도로만 쓰지 어플 이용해서 결제를 안하고 현장 결제한다. 진짜 결제가 쉬워져도 모자랄판에 더 이상하게 바뀐거 같다.	2022-01-24	0	yanolja	0
1	예약 취소한거 취소도 안되는 어플. 실수로 취소 누르고 바로 전화했는데 다시 예약도 안해줌. 아주 불친절함. 다들 네이버 예약하세요.	2023-11-27	0	yanolja	0
1	할때마다 업데이트하래;;;;	2022-05-08	0	yanolja	0
1	4시 15분에 결재를 해서 예약을 했는데 부득이하게 갑자기 취소를 해야해서 15분 뒤인 30분에 전화를 걸어 취소를 요청했는데 10분이내에 취소해야한다고 거부를 당했습니다 불쾌하고 참 불편한 룰이네요 누구를 위한건가요??	2020-01-10	0	yanolja	0
1	고객센터 교육 엉망진창입니다~고객응대 정말 1점도 아깝네요~	2021-02-20	0	yanolja	0
1	중복 예약에 대한 체크도 안되는 야놀자 당일 취소 당하는 사례가 빈번한 야놀자 이런 앱은 거르는게 맞아요 괜히 당일 취소들 당하지 말고 다른 것들 이용하세요 ~~~	2021-09-04	0	yanolja	0
1	사람가지고 노는 개 쓰레기 업체	2020-08-14	0	yanolja	0
1	상담이 불가능한데 왜 연중무휴 상담으로 홍보하는겁니까 당일취소 등 문제가 진짜 많네요	2021-07-10	0	yanolja	0
1	별점 하나 주기도 아깝네 1.모텔 당일 취소 (예약후 15분)까지만 취소가능 2.고객센터 불친절 참고로 모텔에 직접 전화하여 예약하면 모텔측에선 당일취소 가능했지만 야놀자 이용하여 당일 취소 하려고 했더니 불가능하다고 함 똑같이 15분 지난 상태에서 같은 상황인데 ㅋㅋ누구는 가능 누구는 불가능 그리고 환불이 100%는 안되도 75% 환불이 되야하는데 그 마져도 안되는 이상한 어플임	2021-07-06	0	yanolja	0
1	??오ㅐ 팝업뜨는거 괜찮다고 필요없다고 닫을려고하는데 자꾸 필요없다는데 괜찮다는데 굳이 창으로넘어갑니다 짜증나네요	2022-06-05	0	yanolja	0
1	한칸주기도 너무너무 아까움 고객센터는 40통넘게하고있는데 왜전화를 안받을까요 통화중이면 통화중이라고하던가 그런말도없고 고객센터는 있긴있는건가요? 일처리도 너무느리고 답답하고 숙소 돈 몇푼 아낄라하다가 혈압터져서 병원비가 더 나오겠네요	2021-06-09	0	yanolja	0
1	별 한개도 아까움 특실예약하면 일반실주고 특실이라해서 들어가보면 청소도 안되어 있어 취소해 달라하면 체크인 되면 취소 불가	2020-08-08	0	yanolja	0
1	최악.. 여행갔는날 당일 숙소 취소라니.. 그래놓고 보상은 야놀자 50%할인쿠폰ㅋㅋㅋ 장난하나 망할	2021-09-05	0	yanolja	0
3	할인받고 어디를가든지 숙박예야하기가편하다	2022-09-15	0	yanolja	1
1	소비자에게 떠넘기는 최악의 어플입니다. 영하권인 이날씨에 히터는 물론 전기장판까지 안되서 숙소주인이랑 언쟁이있었고, 주인이 환불해주고싶은데 야놀자로하면 자기가 못하니깐 고객선터로 전화하라고 해서했더니 무조건 안된다고만 합니다. 아니 업체주인 과실이니 해주겠다고 했고 나이가 많은분이라서 자기가 잘못하니깐 우리보고 전화해달라해서 전화한거라니깐 그래도 무조건 안된다고 하고요. 이렇게 열받은적은 오랜만이네요. 결국 직원이랑 전화때문에 20분정도 소요된거같은데, 결론적으로는 환불받았고요. 그런데 마지막에 하는말이 입실 30분지나서 원래안되는건데 특별히 해준거라고 다음부터는 안된다고 하시네요. 그 30분의 반 이상을 야놀자 직원과 통화한다고 사용했는데 그건 생각안하시나봐요. 이렇게 무조건 안된다고만 말하는 야놀자 저도 다시는 이용하고 싶지않네요. 친구들한테 말하니깐 저처럼 당한친구들이 꽤있더군요. 회사에 코로나 터져셔 숙소취소건부터해서 연박하면 1박2일은 따로 취소안되는거까지 문제가 참많아요.	2022-01-16	0	yanolja	0
1	다신 사용안하렵니다 여기어때가 좋네	2023-02-13	0	yanolja	0
1	회원가입 할라고 인증번호 받는데 인증 시간은 1분30로 해놓고 카톡 알람은 2분이 넘어서옴 안드로이드 아이폰 둘다 안옴 인증번호 늘릴 시간을 주던지 인증번호 시간안에 와서 번호 그대로 적어도 안맞다고 하고 별하나도 아까운 태어나서 처음으로 어플 리뷰 써봄 개빡침 별하나도 아까움 설치삭제 바로 누름	2020-08-15	0	yanolja	0
1	변경규정같은것도 없네요	2021-10-23	0	yanolja	0
3	그냥 써 봅니다	2022-01-12	0	yanolja	0
1	괜찮은 숙박업체들도 많지만 전혀 괜찮지 않은 업체들도 많음.....숙박업체도 야놀자 상담원들도 그렇고 그냥 일하기 싫어하는 티가 너무 납니다 .....어휴... 저는 어플 삭제합니다.	2024-06-04	0	yanolja	0
3	편하고 저렴함	2022-12-07	0	yanolja	1
1	그냥	2022-05-18	0	yanolja	0
3	ㅗ ㅅㅈ88 ㅇ홑	2023-07-12	0	yanolja	0
1	스마일캐시 카드결제 안되나요??? 설명을 좀 해주던가.... 결제창에서 카드 있어서 눌러서 닌행하는데, 계속 인증인증인증. 다음으로 안넘어가요.	2021-12-14	0	yanolja	0
1	고객센터 연결하는데 두시간이 걸리는게 말이됩니까??? 심지어 지금도 연결이 안됩니다!	2020-08-03	0	yanolja	0
3	입실시간 오후2시로 설정하고 예약하기 누르면 자동으로 오전10시로 바뀌어 예약되는 버그가 있네요. 시정 바랍니다. 어쩔수 없이 오늘은 여기어때로 예약했어요.	2020-05-19	0	yanolja	0
1	중복 객실 예약 돼 있다 하면서 취소 필요하다며 취소 수수료 내라 하는 야놀자 양아치입니까???? 아니... 중복 객실 예약이라 나보고 취소 하라 하려면 양해를 구해도 화나는 판국에. 돈까지 내라니. 손님이 돈 뜯어내는 지갑입니까? 그놈에 취소 환불 규약규약. 아니 그럼 애초에 예약 되게 해 놓질 말던가!! 사기쳐서 야곰야곰 돈 뜯어내는 곳인가요?? 확인하고 연락 주겠다면서 세월아 네월아. 이러다 영업시간 끝나면 또 영업시간 끝나서 대응 못했다 이러려구요?? 주변에 이런 사례가 있다 알리고 있습니다. 야놀자가 이런 곳이란거. 더 많은 사람들이 알았으면 좋겠네요. 이런 서비스 대응 하는 곳 이란거.	2022-07-20	0	yanolja	0
1	호텔취소건 코로나검사받으라는 전화와서 당일바로전화해서취소하려는데 두달전에 100% 환불처리되고 지금은 안된다고하는데 이유도 딱히없고 그때와지금차이가 다른점이있나요?	2021-10-03	0	yanolja	0
